cargo,id_ubicacion,clase_ubicacion,descripcion_ubicacion,COMUNA,cant_votos_positivos,cant_votos_negativos,porcentaje_participacion,porcentaje_planillas_procesadas,cant_votantes,hora_proceso,clase_candidatura,id_candidatura,descripcion_candidatura,cant_votos
DIP,CABA.11.31,Localidad,Villa Gral. Mitre,Comuna 11,19946,23,58.8188,100,19969,2025-05-18 19:50:01,Lista,9.9.9,Movimiento Plural,15
DIP,CABA.11.31,Localidad,Villa Gral. Mitre,Comuna 11,19946,23,58.8188,100,19969,2025-05-18 19:50:01,Blanco,BLC,Voto en BLANCO,411
DIP,CABA.11.31,Localidad,Villa Gral. Mitre,Comuna 11,19946,23,58.8188,100,19969,2025-05-18 19:50:01,Especial,IMP,Votos DE IDENTIDAD IMPUGNADA,2
DIP,CABA.11.31,Localidad,Villa Gral. Mitre,Comuna 11,19946,23,58.8188,100,19969,2025-05-18 19:50:01,Especial,NUL,Votos NULOS,19
DIP,CABA.11.31,Localidad,Villa Gral. Mitre,Comuna 11,19946,23,58.8188,100,19969,2025-05-18 19:50:01,Especial,REC,Votos RECURRIDOS,2
DIP,CABA.11.32,Localidad,Villa Devoto,Comuna 11,42263,44,63.6195,99.4764,42307,2025-05-18 20:10:01,Lista,1.1.1,Confluencia - Por la Igualdad y la Soberanía,122
DIP,CABA.11.32,Localidad,Villa Devoto,Comuna 11,42263,44,63.6195,99.4764,42307,2025-05-18 20:10:01,Lista,10.10.10,Coalición Cívica - Afirmación para una República Igualitaria,1188
DIP,CABA.11.32,Localidad,Villa Devoto,Comuna 11,42263,44,63.6195,99.4764,42307,2025-05-18 20:10:01,Lista,11.11.11,El Movimiento,64
DIP,CABA.11.32,Localidad,Villa Devoto,Comuna 11,42263,44,63.6195,99.4764,42307,2025-05-18 20:10:01,Lista,12.12.12,Frente Patriota Federal,58
DIP,CABA.11.32,Localidad,Villa Devoto,Comuna 11,42263,44,63.6195,99.4764,42307,2025-05-18 20:10:01,Lista,13.13.13,La Izquierda en la Ciudad,184
DIP,CABA.11.32,Localidad,Villa Devoto,Comuna 11,42263,44,63.6195,99.4764,42307,2025-05-18 20:10:01,Lista,14.14.14,La Libertad Avanza,14289
DIP,CABA.11.32,Localidad,Villa Devoto,Comuna 11,42263,44,63.6195,99.4764,42307,2025-05-18 20:10:01,Lista,15.15.15,Seamos Libres,120
DIP,CABA.11.32,Localidad,Villa Devoto,Comuna 11,42263,44,63.6195,99.4764,42307,2025-05-18 20:10:01,Lista,16.16.16,Unión del Centro Democrático,1178
DIP,CABA.11.32,Localidad,Villa Devoto,Comuna 11,42263,44,63.6195,99.4764,42307,2025-05-18 20:10:01,Lista,17.17.17,Movimiento de Integración y Desarrollo,793
DIP,CABA.11.32,Localidad,Villa Devoto,Comuna 11,42263,44,63.6195,99.4764,42307,2025-05-18 20:10:01,Lista,2.2.2,Buenos Aires Primero,7085
DIP,CABA.11.32,Localidad,Villa Devoto,Comuna 11,42263,44,63.6195,99.4764,42307,2025-05-18 20:10:01,Lista,3.3.3,Volvamos Buenos Aires,3599
DIP,CABA.11.32,Localidad,Villa Devoto,Comuna 11,42263,44,63.6195,99.4764,42307,2025-05-18 20:10:01,Lista,4.4.4,Es Ahora Buenos Aires,9777
DIP,CABA.11.32,Localidad,Villa Devoto,Comuna 11,42263,44,63.6195,99.4764,42307,2025-05-18 20:10:01,Lista,5.5.5,Evolución,848
DIP,CABA.11.32,Localidad,Villa Devoto,Comuna 11,42263,44,63.6195,99.4764,42307,2025-05-18 20:10:01,Lista,6.6.6,Frente de Izquierda y de Trabajadores - Unidad,1138
DIP,CABA.11.32,Localidad,Villa Devoto,Comuna 11,42263,44,63.6195,99.4764,42307,2025-05-18 20:10:01,Lista,7.7.7,Principios y Valores,706
DIP,CABA.11.32,Localidad,Villa Devoto,Comuna 11,42263,44,63.6195,99.4764,42307,2025-05-18 20:10:01,Lista,8.8.8,Unión Porteña Libertaria,187
DIP,CABA.11.32,Localidad,Villa Devoto,Comuna 11,42263,44,63.6195,99.4764,42307,2025-05-18 20:10:01,Lista,9.9.9,Movimiento Plural,49
DIP,CABA.11.32,Localidad,Villa Devoto,Comuna 11,42263,44,63.6195,99.4764,42307,2025-05-18 20:10:01,Blanco,BLC,Voto en BLANCO,878
DIP,CABA.11.32,Localidad,Villa Devoto,Comuna 11,42263,44,63.6195,99.4764,42307,2025-05-18 20:10:01,Especial,IMP,Votos DE IDENTIDAD IMPUGNADA,4
DIP,CABA.11.32,Localidad,Villa Devoto,Comuna 11,42263,44,63.6195,99.4764,42307,2025-05-18 20:10:01,Especial,NUL,Votos NULOS,38
DIP,CABA.11.32,Localidad,Villa Devoto,Comuna 11,42263,44,63.6195,99.4764,42307,2025-05-18 20:10:01,Especial,REC,Votos RECURRIDOS,2
DIP,CABA.11.33,Localidad,Villa del Parque,Comuna 11,35024,28,63.3851,100,35052,2025-05-18 20:15:01,Lista,1.1.1,Confluencia - Por la Igualdad y la Soberanía,112
DIP,CABA.11.33,Localidad,Villa del Parque,Comuna 11,35024,28,63.3851,100,35052,2025-05-18 20:15:01,Lista,10.10.10,Coalición Cívica - Afirmación para una República Igualitaria,938
DIP,CABA.11.33,Localidad,Villa del Parque,Comuna 11,35024,28,63.3851,100,35052,2025-05-18 20:15:01,Lista,11.11.11,El Movimiento,62
DIP,CABA.11.33,Localidad,Villa del Parque,Comuna 11,35024,28,63.3851,100,35052,2025-05-18 20:15:01,Lista,12.12.12,Frente Patriota Federal,62
DIP,CABA.11.33,Localidad,Villa del Parque,Comuna 11,35024,28,63.3851,100,35052,2025-05-18 20:15:01,Lista,13.13.13,La Izquierda en la Ciudad,133
DIP,CABA.11.33,Localidad,Villa del Parque,Comuna 11,35024,28,63.3851,100,35052,2025-05-18 20:15:01,Lista,14.14.14,La Libertad Avanza,10311
DIP,CABA.11.33,Localidad,Villa del Parque,Comuna 11,35024,28,63.3851,100,35052,2025-05-18 20:15:01,Lista,15.15.15,Seamos Libres,128
DIP,CABA.11.33,Localidad,Villa del Parque,Comuna 11,35024,28,63.3851,100,35052,2025-05-18 20:15:01,Lista,16.16.16,Unión del Centro Democrático,840
DIP,CABA.11.33,Localidad,Villa del Parque,Comuna 11,35024,28,63.3851,100,35052,2025-05-18 20:15:01,Lista,17.17.17,Movimiento de Integración y Desarrollo,675
DIP,CABA.11.33,Localidad,Villa del Parque,Comuna 11,35024,28,63.3851,100,35052,2025-05-18 20:15:01,Lista,2.2.2,Buenos Aires Primero,5464
DIP,CABA.11.33,Localidad,Villa del Parque,Comuna 11,35024,28,63.3851,100,35052,2025-05-18 20:15:01,Lista,3.3.3,Volvamos Buenos Aires,3134
DIP,CABA.11.33,Localidad,Villa del Parque,Comuna 11,35024,28,63.3851,100,35052,2025-05-18 20:15:01,Lista,4.4.4,Es Ahora Buenos Aires,9662
DIP,CABA.11.33,Localidad,Villa del Parque,Comuna 11,35024,28,63.3851,100,35052,2025-05-18 20:15:01,Lista,5.5.5,Evolución,819
DIP,CABA.11.33,Localidad,Villa del Parque,Comuna 11,35024,28,63.3851,100,35052,2025-05-18 20:15:01,Lista,6.6.6,Frente de Izquierda y de Trabajadores - Unidad,1142
DIP,CABA.11.33,Localidad,Villa del Parque,Comuna 11,35024,28,63.3851,100,35052,2025-05-18 20:15:01,Lista,7.7.7,Principios y Valores,613
DIP,CABA.11.33,Localidad,Villa del Parque,Comuna 11,35024,28,63.3851,100,35052,2025-05-18 20:15:01,Lista,8.8.8,Unión Porteña Libertaria,186
DIP,CABA.11.33,Localidad,Villa del Parque,Comuna 11,35024,28,63.3851,100,35052,2025-05-18 20:15:01,Lista,9.9.9,Movimiento Plural,28
DIP,CABA.11.33,Localidad,Villa del Parque,Comuna 11,35024,28,63.3851,100,35052,2025-05-18 20:15:01,Blanco,BLC,Voto en BLANCO,715
DIP,CABA.11.33,Localidad,Villa del Parque,Comuna 11,35024,28,63.3851,100,35052,2025-05-18 20:15:01,Especial,IMP,Votos DE IDENTIDAD IMPUGNADA,0
DIP,CABA.11.33,Localidad,Villa del Parque,Comuna 11,35024,28,63.3851,100,35052,2025-05-18 20:15:01,Especial,NUL,Votos NULOS,20
DIP,CABA.11.33,Localidad,Villa del Parque,Comuna 11,35024,28,63.3851,100,35052,2025-05-18 20:15:01,Especial,REC,Votos RECURRIDOS,8
DIP,CABA.11.34,Localidad,Villa Santa Rita,Comuna 11,20470,37,59.7871,100,20507,2025-05-18 19:50:01,Lista,1.1.1,Confluencia - Por la Igualdad y la Soberanía,70
DIP,CABA.11.34,Localidad,Villa Santa Rita,Comuna 11,20470,37,59.7871,100,20507,2025-05-18 19:50:01,Lista,10.10.10,Coalición Cívica - Afirmación para una República Igualitaria,455
DIP,CABA.11.34,Localidad,Villa Santa Rita,Comuna 11,20470,37,59.7871,100,20507,2025-05-18 19:50:01,Lista,11.11.11,El Movimiento,47
DIP,CABA.11.34,Localidad,Villa Santa Rita,Comuna 11,20470,37,59.7871,100,20507,2025-05-18 19:50:01,Lista,12.12.12,Frente Patriota Federal,33
DIP,CABA.11.34,Localidad,Villa Santa Rita,Comuna 11,20470,37,59.7871,100,20507,2025-05-18 19:50:01,Lista,13.13.13,La Izquierda en la Ciudad,106
DIP,CABA.11.34,Localidad,Villa Santa Rita,Comuna 11,20470,37,59.7871,100,20507,2025-05-18 19:50:01,Lista,14.14.14,La Libertad Avanza,5966
DIP,CABA.11.34,Localidad,Villa Santa Rita,Comuna 11,20470,37,59.7871,100,20507,2025-05-18 19:50:01,Lista,15.15.15,Seamos Libres,109
DIP,CABA.11.34,Localidad,Villa Santa Rita,Comuna 11,20470,37,59.7871,100,20507,2025-05-18 19:50:01,Lista,16.16.16,Unión del Centro Democrático,499
DIP,CABA.11.34,Localidad,Villa Santa Rita,Comuna 11,20470,37,59.7871,100,20507,2025-05-18 19:50:01,Lista,17.17.17,Movimiento de Integración y Desarrollo,453
DIP,CABA.11.34,Localidad,Villa Santa Rita,Comuna 11,20470,37,59.7871,100,20507,2025-05-18 19:50:01,Lista,2.2.2,Buenos Aires Primero,2749
DIP,CABA.11.34,Localidad,Villa Santa Rita,Comuna 11,20470,37,59.7871,100,20507,2025-05-18 19:50:01,Lista,3.3.3,Volvamos Buenos Aires,1817
DIP,CABA.11.34,Localidad,Villa Santa Rita,Comuna 11,20470,37,59.7871,100,20507,2025-05-18 19:50:01,Lista,4.4.4,Es Ahora Buenos Aires,5993
DIP,CABA.11.34,Localidad,Villa Santa Rita,Comuna 11,20470,37,59.7871,100,20507,2025-05-18 19:50:01,Lista,5.5.5,Evolución,407
DIP,CABA.11.34,Localidad,Villa Santa Rita,Comuna 11,20470,37,59.7871,100,20507,2025-05-18 19:50:01,Lista,6.6.6,Frente de Izquierda y de Trabajadores - Unidad,799
DIP,CABA.11.34,Localidad,Villa Santa Rita,Comuna 11,20470,37,59.7871,100,20507,2025-05-18 19:50:01,Lista,7.7.7,Principios y Valores,438
DIP,CABA.11.34,Localidad,Villa Santa Rita,Comuna 11,20470,37,59.7871,100,20507,2025-05-18 19:50:01,Lista,8.8.8,Unión Porteña Libertaria,105
DIP,CABA.11.34,Localidad,Villa Santa Rita,Comuna 11,20470,37,59.7871,100,20507,2025-05-18 19:50:01,Lista,9.9.9,Movimiento Plural,19
DIP,CABA.11.34,Localidad,Villa Santa Rita,Comuna 11,20470,37,59.7871,100,20507,2025-05-18 19:50:01,Blanco,BLC,Voto en BLANCO,405
DIP,CABA.11.34,Localidad,Villa Santa Rita,Comuna 11,20470,37,59.7871,100,20507,2025-05-18 19:50:01,Especial,IMP,Votos DE IDENTIDAD IMPUGNADA,4
DIP,CABA.11.34,Localidad,Villa Santa Rita,Comuna 11,20470,37,59.7871,100,20507,2025-05-18 19:50:01,Especial,NUL,Votos NULOS,32
DIP,CABA.11.34,Localidad,Villa Santa Rita,Comuna 11,20470,37,59.7871,100,20507,2025-05-18 19:50:01,Especial,REC,Votos RECURRIDOS,1
DIP,CABA.12.35,Localidad,Coghlan,Comuna 12,12158,13,61.0075,100,12171,2025-05-18 19:30:01,Lista,1.1.1,Confluencia - Por la Igualdad y la Soberanía,50
DIP,CABA.12.35,Localidad,Coghlan,Comuna 12,12158,13,61.0075,100,12171,2025-05-18 19:30:01,Lista,10.10.10,Coalición Cívica - Afirmación para una República Igualitaria,354
DIP,CABA.12.35,Localidad,Coghlan,Comuna 12,12158,13,61.0075,100,12171,2025-05-18 19:30:01,Lista,11.11.11,El Movimiento,18
DIP,CABA.12.35,Localidad,Coghlan,Comuna 12,12158,13,61.0075,100,12171,2025-05-18 19:30:01,Lista,12.12.12,Frente Patriota Federal,16
DIP,CABA.12.35,Localidad,Coghlan,Comuna 12,12158,13,61.0075,100,12171,2025-05-18 19:30:01,Lista,13.13.13,La Izquierda en la Ciudad,52
DIP,CABA.12.35,Localidad,Coghlan,Comuna 12,12158,13,61.0075,100,12171,2025-05-18 19:30:01,Lista,14.14.14,La Libertad Avanza,3492
DIP,CABA.12.35,Localidad,Coghlan,Comuna 12,12158,13,61.0075,100,12171,2025-05-18 19:30:01,Lista,15.15.15,Seamos Libres,47
DIP,CABA.12.35,Localidad,Coghlan,Comuna 12,12158,13,61.0075,100,12171,2025-05-18 19:30:01,Lista,16.16.16,Unión del Centro Democrático,303
DIP,CABA.12.35,Localidad,Coghlan,Comuna 12,12158,13,61.0075,100,12171,2025-05-18 19:30:01,Lista,17.17.17,Movimiento de Integración y Desarrollo,197
DIP,CABA.12.35,Localidad,Coghlan,Comuna 12,12158,13,61.0075,100,12171,2025-05-18 19:30:01,Lista,2.2.2,Buenos Aires Primero,2109
DIP,CABA.12.35,Localidad,Coghlan,Comuna 12,12158,13,61.0075,100,12171,2025-05-18 19:30:01,Lista,3.3.3,Volvamos Buenos Aires,1026
DIP,CABA.12.35,Localidad,Coghlan,Comuna 12,12158,13,61.0075,100,12171,2025-05-18 19:30:01,Lista,4.4.4,Es Ahora Buenos Aires,3207
DIP,CABA.12.35,Localidad,Coghlan,Comuna 12,12158,13,61.0075,100,12171,2025-05-18 19:30:01,Lista,5.5.5,Evolución,333
DIP,CABA.12.35,Localidad,Coghlan,Comuna 12,12158,13,61.0075,100,12171,2025-05-18 19:30:01,Lista,6.6.6,Frente de Izquierda y de Trabajadores - Unidad,411
DIP,CABA.12.35,Localidad,Coghlan,Comuna 12,12158,13,61.0075,100,12171,2025-05-18 19:30:01,Lista,7.7.7,Principios y Valores,195
DIP,CABA.12.35,Localidad,Coghlan,Comuna 12,12158,13,61.0075,100,12171,2025-05-18 19:30:01,Lista,8.8.8,Unión Porteña Libertaria,64
DIP,CABA.12.35,Localidad,Coghlan,Comuna 12,12158,13,61.0075,100,12171,2025-05-18 19:30:01,Lista,9.9.9,Movimiento Plural,11
DIP,CABA.12.35,Localidad,Coghlan,Comuna 12,12158,13,61.0075,100,12171,2025-05-18 19:30:01,Blanco,BLC,Voto en BLANCO,273
DIP,CABA.12.35,Localidad,Coghlan,Comuna 12,12158,13,61.0075,100,12171,2025-05-18 19:30:01,Especial,IMP,Votos DE IDENTIDAD IMPUGNADA,0
DIP,CABA.12.35,Localidad,Coghlan,Comuna 12,12158,13,61.0075,100,12171,2025-05-18 19:30:01,Especial,NUL,Votos NULOS,11
DIP,CABA.12.35,Localidad,Coghlan,Comuna 12,12158,13,61.0075,100,12171,2025-05-18 19:30:01,Especial,REC,Votos RECURRIDOS,2
DIP,CABA.12.36,Localidad,Saavedra,Comuna 12,30978,41,60.7025,100,31019,2025-05-18 19:35:01,Lista,1.1.1,Confluencia - Por la Igualdad y la Soberanía,109
DIP,CABA.12.36,Localidad,Saavedra,Comuna 12,30978,41,60.7025,100,31019,2025-05-18 19:35:01,Lista,10.10.10,Coalición Cívica - Afirmación para una República Igualitaria,809
DIP,CABA.12.36,Localidad,Saavedra,Comuna 12,30978,41,60.7025,100,31019,2025-05-18 19:35:01,Lista,11.11.11,El Movimiento,61
DIP,CABA.12.36,Localidad,Saavedra,Comuna 12,30978,41,60.7025,100,31019,2025-05-18 19:35:01,Lista,12.12.12,Frente Patriota Federal,37
DIP,CABA.12.36,Localidad,Saavedra,Comuna 12,30978,41,60.7025,100,31019,2025-05-18 19:35:01,Lista,13.13.13,La Izquierda en la Ciudad,135
DIP,CABA.12.36,Localidad,Saavedra,Comuna 12,30978,41,60.7025,100,31019,2025-05-18 19:35:01,Lista,14.14.14,La Libertad Avanza,9178
DIP,CABA.12.36,Localidad,Saavedra,Comuna 12,30978,41,60.7025,100,31019,2025-05-18 19:35:01,Lista,15.15.15,Seamos Libres,226
DIP,CABA.12.36,Localidad,Saavedra,Comuna 12,30978,41,60.7025,100,31019,2025-05-18 19:35:01,Lista,16.16.16,Unión del Centro Democrático,743
DIP,CABA.12.36,Localidad,Saavedra,Comuna 12,30978,41,60.7025,100,31019,2025-05-18 19:35:01,Lista,17.17.17,Movimiento de Integración y Desarrollo,583
DIP,CABA.12.36,Localidad,Saavedra,Comuna 12,30978,41,60.7025,100,31019,2025-05-18 19:35:01,Lista,2.2.2,Buenos Aires Primero,5048
DIP,CABA.12.36,Localidad,Saavedra,Comuna 12,30978,41,60.7025,100,31019,2025-05-18 19:35:01,Lista,3.3.3,Volvamos Buenos Aires,2558
DIP,CABA.12.36,Localidad,Saavedra,Comuna 12,30978,41,60.7025,100,31019,2025-05-18 19:35:01,Lista,4.4.4,Es Ahora Buenos Aires,8186
DIP,CABA.12.36,Localidad,Saavedra,Comuna 12,30978,41,60.7025,100,31019,2025-05-18 19:35:01,Lista,5.5.5,Evolución,966
DIP,CABA.12.36,Localidad,Saavedra,Comuna 12,30978,41,60.7025,100,31019,2025-05-18 19:35:01,Lista,6.6.6,Frente de Izquierda y de Trabajadores - Unidad,925
DIP,CABA.12.36,Localidad,Saavedra,Comuna 12,30978,41,60.7025,100,31019,2025-05-18 19:35:01,Lista,7.7.7,Principios y Valores,598
DIP,CABA.12.36,Localidad,Saavedra,Comuna 12,30978,41,60.7025,100,31019,2025-05-18 19:35:01,Lista,8.8.8,Unión Porteña Libertaria,192
DIP,CABA.12.36,Localidad,Saavedra,Comuna 12,30978,41,60.7025,100,31019,2025-05-18 19:35:01,Lista,9.9.9,Movimiento Plural,28
DIP,CABA.12.36,Localidad,Saavedra,Comuna 12,30978,41,60.7025,100,31019,2025-05-18 19:35:01,Blanco,BLC,Voto en BLANCO,596
DIP,CABA.12.36,Localidad,Saavedra,Comuna 12,30978,41,60.7025,100,31019,2025-05-18 19:35:01,Especial,IMP,Votos DE IDENTIDAD IMPUGNADA,14
DIP,CABA.12.36,Localidad,Saavedra,Comuna 12,30978,41,60.7025,100,31019,2025-05-18 19:35:01,Especial,NUL,Votos NULOS,21
DIP,CABA.12.36,Localidad,Saavedra,Comuna 12,30978,41,60.7025,100,31019,2025-05-18 19:35:01,Especial,REC,Votos RECURRIDOS,6
DIP,CABA.12.37,Localidad,Villa Urquiza,Comuna 12,61301,65,62.1742,100,61366,2025-05-18 21:20:01,Lista,1.1.1,Confluencia - Por la Igualdad y la Soberanía,165
DIP,CABA.12.37,Localidad,Villa Urquiza,Comuna 12,61301,65,62.1742,100,61366,2025-05-18 21:20:01,Lista,10.10.10,Coalición Cívica - Afirmación para una República Igualitaria,1608
DIP,CABA.12.37,Localidad,Villa Urquiza,Comuna 12,61301,65,62.1742,100,61366,2025-05-18 21:20:01,Lista,11.11.11,El Movimiento,88
DIP,CABA.12.37,Localidad,Villa Urquiza,Comuna 12,61301,65,62.1742,100,61366,2025-05-18 21:20:01,Lista,12.12.12,Frente Patriota Federal,59
DIP,CABA.12.37,Localidad,Villa Urquiza,Comuna 12,61301,65,62.1742,100,61366,2025-05-18 21:20:01,Lista,13.13.13,La Izquierda en la Ciudad,211
DIP,CABA.12.37,Localidad,Villa Urquiza,Comuna 12,61301,65,62.1742,100,61366,2025-05-18 21:20:01,Lista,14.14.14,La Libertad Avanza,18839
DIP,CABA.12.37,Localidad,Villa Urquiza,Comuna 12,61301,65,62.1742,100,61366,2025-05-18 21:20:01,Lista,15.15.15,Seamos Libres,203
DIP,CABA.12.37,Localidad,Villa Urquiza,Comuna 12,61301,65,62.1742,100,61366,2025-05-18 21:20:01,Lista,16.16.16,Unión del Centro Democrático,1512
DIP,CABA.12.37,Localidad,Villa Urquiza,Comuna 12,61301,65,62.1742,100,61366,2025-05-18 21:20:01,Lista,17.17.17,Movimiento de Integración y Desarrollo,1051
DIP,CABA.12.37,Localidad,Villa Urquiza,Comuna 12,61301,65,62.1742,100,61366,2025-05-18 21:20:01,Lista,2.2.2,Buenos Aires Primero,10691
DIP,CABA.12.37,Localidad,Villa Urquiza,Comuna 12,61301,65,62.1742,100,61366,2025-05-18 21:20:01,Lista,3.3.3,Volvamos Buenos Aires,5622
DIP,CABA.12.37,Localidad,Villa Urquiza,Comuna 12,61301,65,62.1742,100,61366,2025-05-18 21:20:01,Lista,4.4.4,Es Ahora Buenos Aires,15264
DIP,CABA.12.37,Localidad,Villa Urquiza,Comuna 12,61301,65,62.1742,100,61366,2025-05-18 21:20:01,Lista,5.5.5,Evolución,1407
DIP,CABA.12.37,Localidad,Villa Urquiza,Comuna 12,61301,65,62.1742,100,61366,2025-05-18 21:20:01,Lista,6.6.6,Frente de Izquierda y de Trabajadores - Unidad,1896
DIP,CABA.12.37,Localidad,Villa Urquiza,Comuna 12,61301,65,62.1742,100,61366,2025-05-18 21:20:01,Lista,7.7.7,Principios y Valores,1125
DIP,CABA.12.37,Localidad,Villa Urquiza,Comuna 12,61301,65,62.1742,100,61366,2025-05-18 21:20:01,Lista,8.8.8,Unión Porteña Libertaria,330
DIP,CABA.12.37,Localidad,Villa Urquiza,Comuna 12,61301,65,62.1742,100,61366,2025-05-18 21:20:01,Lista,9.9.9,Movimiento Plural,68
DIP,CABA.12.37,Localidad,Villa Urquiza,Comuna 12,61301,65,62.1742,100,61366,2025-05-18 21:20:01,Blanco,BLC,Voto en BLANCO,1162
DIP,CABA.12.37,Localidad,Villa Urquiza,Comuna 12,61301,65,62.1742,100,61366,2025-05-18 21:20:01,Especial,IMP,Votos DE IDENTIDAD IMPUGNADA,3
DIP,CABA.12.37,Localidad,Villa Urquiza,Comuna 12,61301,65,62.1742,100,61366,2025-05-18 21:20:01,Especial,NUL,Votos NULOS,59
DIP,CABA.12.37,Localidad,Villa Urquiza,Comuna 12,61301,65,62.1742,100,61366,2025-05-18 21:20:01,Especial,REC,Votos RECURRIDOS,3
DIP,CABA.12.38,Localidad,Villa Pueyrredon,Comuna 12,26190,23,64.564,99.1452,26213,2025-05-18 20:10:01,Lista,1.1.1,Confluencia - Por la Igualdad y la Soberanía,88
DIP,CABA.12.38,Localidad,Villa Pueyrredon,Comuna 12,26190,23,64.564,99.1452,26213,2025-05-18 20:10:01,Lista,10.10.10,Coalición Cívica - Afirmación para una República Igualitaria,595
DIP,CABA.12.38,Localidad,Villa Pueyrredon,Comuna 12,26190,23,64.564,99.1452,26213,2025-05-18 20:10:01,Lista,11.11.11,El Movimiento,46
DIP,CABA.12.38,Localidad,Villa Pueyrredon,Comuna 12,26190,23,64.564,99.1452,26213,2025-05-18 20:10:01,Lista,12.12.12,Frente Patriota Federal,37
DIP,CABA.12.38,Localidad,Villa Pueyrredon,Comuna 12,26190,23,64.564,99.1452,26213,2025-05-18 20:10:01,Lista,13.13.13,La Izquierda en la Ciudad,99
DIP,CABA.12.38,Localidad,Villa Pueyrredon,Comuna 12,26190,23,64.564,99.1452,26213,2025-05-18 20:10:01,Lista,14.14.14,La Libertad Avanza,7477
DIP,CABA.12.38,Localidad,Villa Pueyrredon,Comuna 12,26190,23,64.564,99.1452,26213,2025-05-18 20:10:01,Lista,15.15.15,Seamos Libres,101
DIP,CABA.12.38,Localidad,Villa Pueyrredon,Comuna 12,26190,23,64.564,99.1452,26213,2025-05-18 20:10:01,Lista,16.16.16,Unión del Centro Democrático,549
DIP,CABA.12.38,Localidad,Villa Pueyrredon,Comuna 12,26190,23,64.564,99.1452,26213,2025-05-18 20:10:01,Lista,17.17.17,Movimiento de Integración y Desarrollo,508
DIP,CABA.12.38,Localidad,Villa Pueyrredon,Comuna 12,26190,23,64.564,99.1452,26213,2025-05-18 20:10:01,Lista,2.2.2,Buenos Aires Primero,4259
DIP,CABA.12.38,Localidad,Villa Pueyrredon,Comuna 12,26190,23,64.564,99.1452,26213,2025-05-18 20:10:01,Lista,3.3.3,Volvamos Buenos Aires,2258
DIP,CABA.12.38,Localidad,Villa Pueyrredon,Comuna 12,26190,23,64.564,99.1452,26213,2025-05-18 20:10:01,Lista,4.4.4,Es Ahora Buenos Aires,7605
DIP,CABA.12.38,Localidad,Villa Pueyrredon,Comuna 12,26190,23,64.564,99.1452,26213,2025-05-18 20:10:01,Lista,5.5.5,Evolución,536
DIP,CABA.12.38,Localidad,Villa Pueyrredon,Comuna 12,26190,23,64.564,99.1452,26213,2025-05-18 20:10:01,Lista,6.6.6,Frente de Izquierda y de Trabajadores - Unidad,850
DIP,CABA.12.38,Localidad,Villa Pueyrredon,Comuna 12,26190,23,64.564,99.1452,26213,2025-05-18 20:10:01,Lista,7.7.7,Principios y Valores,520
DIP,CABA.12.38,Localidad,Villa Pueyrredon,Comuna 12,26190,23,64.564,99.1452,26213,2025-05-18 20:10:01,Lista,8.8.8,Unión Porteña Libertaria,148
DIP,CABA.12.38,Localidad,Villa Pueyrredon,Comuna 12,26190,23,64.564,99.1452,26213,2025-05-18 20:10:01,Lista,9.9.9,Movimiento Plural,21
DIP,CABA.12.38,Localidad,Villa Pueyrredon,Comuna 12,26190,23,64.564,99.1452,26213,2025-05-18 20:10:01,Blanco,BLC,Voto en BLANCO,493
DIP,CABA.12.38,Localidad,Villa Pueyrredon,Comuna 12,26190,23,64.564,99.1452,26213,2025-05-18 20:10:01,Especial,IMP,Votos DE IDENTIDAD IMPUGNADA,1
DIP,CABA.12.38,Localidad,Villa Pueyrredon,Comuna 12,26190,23,64.564,99.1452,26213,2025-05-18 20:10:01,Especial,NUL,Votos NULOS,20
DIP,CABA.12.38,Localidad,Villa Pueyrredon,Comuna 12,26190,23,64.564,99.1452,26213,2025-05-18 20:10:01,Especial,REC,Votos RECURRIDOS,2
DIP,CABA.13.39,Localidad,Nuñez,Comuna 13,32631,18,57.9396,100,32649,2025-05-18 19:55:01,Lista,1.1.1,Confluencia - Por la Igualdad y la Soberanía,100
DIP,CABA.13.39,Localidad,Nuñez,Comuna 13,32631,18,57.9396,100,32649,2025-05-18 19:55:01,Lista,10.10.10,Coalición Cívica - Afirmación para una República Igualitaria,1059
DIP,CABA.13.39,Localidad,Nuñez,Comuna 13,32631,18,57.9396,100,32649,2025-05-18 19:55:01,Lista,11.11.11,El Movimiento,53
DIP,CABA.13.39,Localidad,Nuñez,Comuna 13,32631,18,57.9396,100,32649,2025-05-18 19:55:01,Lista,12.12.12,Frente Patriota Federal,37
DIP,CABA.13.39,Localidad,Nuñez,Comuna 13,32631,18,57.9396,100,32649,2025-05-18 19:55:01,Lista,13.13.13,La Izquierda en la Ciudad,100
DIP,CABA.13.39,Localidad,Nuñez,Comuna 13,32631,18,57.9396,100,32649,2025-05-18 19:55:01,Lista,14.14.14,La Libertad Avanza,10669
DIP,CABA.13.39,Localidad,Nuñez,Comuna 13,32631,18,57.9396,100,32649,2025-05-18 19:55:01,Lista,15.15.15,Seamos Libres,62
DIP,CABA.13.39,Localidad,Nuñez,Comuna 13,32631,18,57.9396,100,32649,2025-05-18 19:55:01,Lista,16.16.16,Unión del Centro Democrático,882
DIP,CABA.13.39,Localidad,Nuñez,Comuna 13,32631,18,57.9396,100,32649,2025-05-18 19:55:01,Lista,17.17.17,Movimiento de Integración y Desarrollo,422
